ko.n.tupookappe.taamilla	ko.n.tupooka|ppe.t|aam|illa	take_away|PASS|HOR|NEG
ko.n.tupookappe.t.tatilla	ko.n.tupooka|ppe.t|.t|at|illa	take_away|PASS|PST|NN|NEG
ko.n.tupooyiya	ko.n.tupooy|i|ya	take_away|PST|A
ko.n.tupooyiyillalloo	ko.n.tupooy|i|yill|alloo	take_away|PST|NEG|PAM
ko.n.tupookappe.tukatillee	ko.n.tupooka|ppe.tuk|at|ill|ee	take_away|PASS|NN|NEG|QPRT
ko.n.tupooku;m	ko.n.tupook|u;m	take_away|HAB
ko.n.tupooyatilla	ko.n.tupooy||at|illa	take_away|PST|NN|NEG
ko.n.tupookappe.tunnatilla	ko.n.tupooka|ppe.t|unn|at|illa	take_away|PASS|PRS|NN|NEG
ko.n.tupookaamillalloo	ko.n.tupook|aam|ill|alloo	take_away|INT|NEG|PAM
ko.n.tupookappe.t.tillee	ko.n.tupooka|ppe.t|.t|ill|ee	take_away|PASS|PST|NEG|QPRT
ko.n.tupookaamillee	ko.n.tupook|aam|ill|ee	take_away|INT|NEG|QPRT
ko.n.tupookappe.tukatillalloo	ko.n.tupooka|ppe.tuk|at|ill|alloo	take_away|PASS|NN|NEG|PAM
ko.n.tupookappe.tumilla	ko.n.tupooka|ppe.t|um|illa	take_away|PASS|HAB|NEG
ko.n.tupookappe.tunnalloo	ko.n.tupooka|ppe.t|unn|alloo	take_away|PASS|PRS|PAM
ko.n.tupookilla	ko.n.tupook|illa	take_away|NEG
ko.n.tupookunnatillee	ko.n.tupook|unn|at|ill|ee	take_away|PRS|NN|NEG|QPRT
ko.n.tupooyatillee	ko.n.tupooy||at|ill|ee	take_away|PST|NN|NEG|QPRT
ko.n.tupookunnalloo	ko.n.tupook|unn|alloo	take_away|PRS|PAM
ko.n.tupooka.namillee	ko.n.tupook|a.nam|ill|ee	take_away|DES|NEG|QPRT
ko.n.tupookunnatillalloo	ko.n.tupook|unn|at|ill|alloo	take_away|PRS|NN|NEG|PAM
ko.n.tupookappe.tunnillaQPRT	ko.n.tupooka|ppe.t|unn|illa&QPRT	take_away|PASS|PRS|NEG&QPRT
ko.n.tupooyiyilla	ko.n.tupooy|i|yilla	take_away|PST|NEG
ko.n.tupookukayillee	ko.n.tupook|ukayill|ee	take_away|HAB&NEG|QPRT
ko.n.tupookappe.t.ti.t.tilla	ko.n.tupooka|ppe.t|.t|i.t.t|illa	take_away|PASS|PST|STAT|NEG
ko.n.tupookappe.ta.na;m	ko.n.tupooka|ppe.t|a.na;m	take_away|PASS|DES
ko.n.tupookappe.tallalloo	ko.n.tupooka|ppe.t|all|alloo	take_away|PASS|NEG|PAM
ko.n.tupookukayillalloo	ko.n.tupook|ukayill|alloo	take_away|HAB&NEG|PAM
ko.n.tupookappe.tukayilla	ko.n.tupooka|ppe.t|ukayilla	take_away|PASS|INT&NEG
ko.n.tupookappe.tunnatillalloo	ko.n.tupooka|ppe.t|unn|at|ill|alloo	take_away|PASS|PRS|NN|NEG|PAM
ko.n.tupookappe.taamillee	ko.n.tupooka|ppe.t|aam|ill|ee	take_away|PASS|HOR|NEG|QPRT
ko.n.tupookunnatilla	ko.n.tupook|unn|at|illa	take_away|PRS|NN|NEG
ko.n.tupookappe.t.tilla	ko.n.tupooka|ppe.t|.t|illa	take_away|PASS|PST&STAT|NEG
ko.n.tupookaamillaQPRT	ko.n.tupook|aam|illa&QPRT	take_away|INT|NEG&QPRT
ko.n.tupookappe.tukatilla	ko.n.tupooka|ppe.tuk|at|illa	take_away|PASS|NN|NEG
ko.n.tupookaa;m	ko.n.tupook|aa;m	take_away|INT
ko.n.tupookaa;m	ko.n.tupook|aa;m	take_away|HOR
ko.n.tupookappe.t.tatillaQPRT	ko.n.tupooka|ppe.t|.t|at|illa&QPRT	take_away|PASS|PST|NN|NEG&QPRT
ko.n.tupookappe.t.tilla	ko.n.tupooka|ppe.t|.t|illa	take_away|PASS|PST|NEG
ko.n.tupookappe.tunnilla	ko.n.tupooka|ppe.t|unn|illa	take_away|PASS|PRS|NEG
ko.n.tupookumillaQPRT	ko.n.tupook|um|illa&QPRT	take_away|HAB|NEG&QPRT
ko.n.tupooyatillaQPRT	ko.n.tupooy||at|illa&QPRT	take_away|PST|NN|NEG&QPRT
ko.n.tupookappe.t.t'	ko.n.tupooka|ppe.t|.t'	take_away|PASS|PST&STAT
ko.n.tupookappe.ta.n.ta	ko.n.tupooka|ppe.t|a.n.ta	take_away|PASS|DES&NEG
ko.n.tupookumillee	ko.n.tupook|um|ill|ee	take_away|HAB|NEG|QPRT
ko.n.tupookappe.tillaQPRT	ko.n.tupooka|ppe.t|illa&QPRT	take_away|PASS|NEG&QPRT
ko.n.tupookappe.taamillalloo	ko.n.tupooka|ppe.t|aam|ill|alloo	take_away|PASS|HOR|NEG|PAM
ko.n.tupookappe.t.tillaQPRT	ko.n.tupooka|ppe.t|.t|illa&QPRT	take_away|PASS|PST&STAT|NEG&QPRT
ko.n.tupookappe.t.tu	ko.n.tupooka|ppe.t|.tu	take_away|PASS|PST
ko.n.tupooyiyi.t.tillaQPRT	ko.n.tupooy|i|yi.t.t|illa&QPRT	take_away|PST|STAT|NEG&QPRT
ko.n.tupooka.namilla	ko.n.tupook|a.nam|illa	take_away|DES|NEG
ko.n.tupooka.n.taQPRT	ko.n.tupook|a.n.ta|QPRT	take_away|DES&NEG|QPRT
ko.n.tupookappe.t.talloo	ko.n.tupooka|ppe.t|.t|alloo	take_away|PASS|PST|PAM
ko.n.tupookappe.t.tillalloo	ko.n.tupooka|ppe.t|.t|ill|alloo	take_away|PASS|PST&STAT|NEG|PAM
ko.n.tupookappe.ta.namillee	ko.n.tupooka|ppe.t|a.nam|ill|ee	take_away|PASS|DES|NEG|QPRT
ko.n.tupookunnillalloo	ko.n.tupook|unn|ill|alloo	take_away|PRS|NEG|PAM
ko.n.tupookappe.tukayillalloo	ko.n.tupooka|ppe.t|ukayill|alloo	take_away|PASS|HAB&NEG|PAM
ko.n.tupookappe.t.tatillee	ko.n.tupooka|ppe.t|.t|at|ill|ee	take_away|PASS|PST|NN|NEG|QPRT
ko.n.tupookappe.tukayillee	ko.n.tupooka|ppe.t|ukayill|ee	take_away|PASS|INT&NEG|QPRT
ko.n.tupookappe.tunnatillaQPRT	ko.n.tupooka|ppe.t|unn|at|illa&QPRT	take_away|PASS|PRS|NN|NEG&QPRT
ko.n.tupookappe.taamilla	ko.n.tupooka|ppe.t|aam|illa	take_away|PASS|INT|NEG
ko.n.tupookappe.taamillaQPRT	ko.n.tupooka|ppe.t|aam|illa&QPRT	take_away|PASS|HOR|NEG&QPRT
ko.n.tupookunnatillaQPRT	ko.n.tupook|unn|at|illa&QPRT	take_away|PRS|NN|NEG&QPRT
ko.n.tupooka.t.te	ko.n.tupook|a.t.te	take_away|PERM
ko.n.tupookappe.tunnatillee	ko.n.tupooka|ppe.t|unn|at|ill|ee	take_away|PASS|PRS|NN|NEG|QPRT
ko.n.tupookukayillaQPRT	ko.n.tupook|ukayilla&QPRT	take_away|INT&NEG&QPRT
ko.n.tupookappe.talloo	ko.n.tupooka|ppe.t|alloo	take_away|PASS|PAM
ko.n.tupookallalloo	ko.n.tupook|all|alloo	take_away|NEG|PAM
ko.n.tupookappe.t.ti.t.t'	ko.n.tupooka|ppe.t|.t|i.t.t'	take_away|PASS|PST|STAT
ko.n.tupookappe.tukayillee	ko.n.tupooka|ppe.t|ukayill|ee	take_away|PASS|HAB&NEG|QPRT
ko.n.tupookappe.t.tat'	ko.n.tupooka|ppe.t|.t|at'	take_away|PASS|PST|NN
ko.n.tupookuka	ko.n.tupookuka	take_away
ko.n.tupookappe.tunnillee	ko.n.tupooka|ppe.t|unn|ill|ee	take_away|PASS|PRS|NEG|QPRT
ko.n.tupookappe.tunnillalloo	ko.n.tupooka|ppe.t|unn|ill|alloo	take_away|PASS|PRS|NEG|PAM
ko.n.tupookappe.t.tillaQPRT	ko.n.tupooka|ppe.t|.t|illa&QPRT	take_away|PASS|PST|NEG&QPRT
ko.n.tupooyiyi.t.tillee	ko.n.tupooy|i|yi.t.t|ill|ee	take_away|PST|STAT|NEG|QPRT
ko.n.tupookappe.tunnu	ko.n.tupooka|ppe.t|unnu	take_away|PASS|PRS
ko.n.tupooka.n.talloo	ko.n.tupook|a.n.t|alloo	take_away|DES&NEG|PAM
ko.n.tupookappe.t.ti.t.tillalloo	ko.n.tupooka|ppe.t|.t|i.t.t|ill|alloo	take_away|PASS|PST|STAT|NEG|PAM
ko.n.tupookappe.t.tatillalloo	ko.n.tupooka|ppe.t|.t|at|ill|alloo	take_away|PASS|PST|NN|NEG|PAM
ko.n.tupookappe.t.tillee	ko.n.tupooka|ppe.t|.t|ill|ee	take_away|PASS|PST&STAT|NEG|QPRT
ko.n.tupookumillalloo	ko.n.tupook|um|ill|alloo	take_away|HAB|NEG|PAM
ko.n.tupookappe.tumillaQPRT	ko.n.tupooka|ppe.t|um|illa&QPRT	take_away|PASS|HAB|NEG&QPRT
ko.n.tupookukayillaQPRT	ko.n.tupook|ukayilla&QPRT	take_away|HAB&NEG&QPRT
ko.n.tupookappe.tumillalloo	ko.n.tupooka|ppe.t|um|ill|alloo	take_away|PASS|HAB|NEG|PAM
ko.n.tupookumilla	ko.n.tupook|um|illa	take_away|HAB|NEG
ko.n.tuvarappe.taa;m	ko.n.tuvara|ppe.t|aa;m	bring|PASS|HOR
ko.n.tuvann'	ko.n.tuvan|n'	bring|PST&STAT
ko.n.tuvaraamillalloo	ko.n.tuvar|aam|ill|alloo	bring|HOR|NEG|PAM
ko.n.tuvarappe.tunnatillee	ko.n.tuvara|ppe.t|unn|at|ill|ee	bring|PASS|PRS|NN|NEG|QPRT
ko.n.tuvannillalloo	ko.n.tuvan|n|ill|alloo	bring|PST|NEG|PAM
ko.n.tuvarappe.tu;m	ko.n.tuvara|ppe.t|u;m	bring|PASS|HAB
ko.n.tuvarappe.tukat'	ko.n.tuvara|ppe.tuk|at'	bring|PASS|NN
ko.n.tuvarappe.taa;m	ko.n.tuvara|ppe.t|aa;m	bring|PASS|INT
ko.n.tuvaru;m	ko.n.tuvar|u;m	bring|HAB
ko.n.tuvara.t.te	ko.n.tuvar|a.t.te	bring|PERM
ko.n.tuvariya	ko.n.tuvar|i|ya	bring|PST|A
ko.n.tuvaraamilla	ko.n.tuvar|aam|illa	bring|INT|NEG
ko.n.tuvannillee	ko.n.tuvan|n|ill|ee	bring|PST|NEG|QPRT
ko.n.tuvarukayilla	ko.n.tuvar|ukayilla	bring|INT&NEG
ko.n.tuvarappe.tunnatilla	ko.n.tuvara|ppe.t|unn|at|illa	bring|PASS|PRS|NN|NEG
ko.n.tuvarappe.t.tatillalloo	ko.n.tuvara|ppe.t|.t|at|ill|alloo	bring|PASS|PST|NN|NEG|PAM
ko.n.tuvarappe.ta.namillalloo	ko.n.tuvara|ppe.t|a.nam|ill|alloo	bring|PASS|DES|NEG|PAM
ko.n.tuvarappe.tukatillaQPRT	ko.n.tuvara|ppe.tuk|at|illa&QPRT	bring|PASS|NN|NEG&QPRT
ko.n.tuvarukayillalloo	ko.n.tuvar|ukayill|alloo	bring|INT&NEG|PAM
ko.n.tuvarappe.taamillee	ko.n.tuvara|ppe.t|aam|ill|ee	bring|PASS|HOR|NEG|QPRT
ko.n.tuvarappe.t.tu	ko.n.tuvara|ppe.t|.tu	bring|PASS|PST
ko.n.tuvarunnalloo	ko.n.tuvar|unn|alloo	bring|PRS|PAM
ko.n.tuvarappe.tukayillaQPRT	ko.n.tuvara|ppe.t|ukayilla&QPRT	bring|PASS|HAB&NEG&QPRT
ko.n.tuvarappe.t.tat'	ko.n.tuvara|ppe.t|.t|at'	bring|PASS|PST|NN
ko.n.tuvarappe.tumillee	ko.n.tuvara|ppe.t|um|ill|ee	bring|PASS|HAB|NEG|QPRT
ko.n.tuvaruka	ko.n.tuvaruka	bring
ko.n.tuvarat'	ko.n.tuvar||at'	bring|PST|NN
ko.n.tuvarappe.tukayilla	ko.n.tuvara|ppe.t|ukayilla	bring|PASS|HAB&NEG
ko.n.tuvarappe.tunnu	ko.n.tuvara|ppe.t|unnu	bring|PASS|PRS
ko.n.tuvannatillee	ko.n.tuvan|n|at|ill|ee	bring|PST|NN|NEG|QPRT
ko.n.tuvarukayillee	ko.n.tuvar|ukayill|ee	bring|INT&NEG|QPRT
ko.n.tuvaraamillaQPRT	ko.n.tuvar|aam|illa&QPRT	bring|HOR|NEG&QPRT
ko.n.tuvanni.t.tillalloo	ko.n.tuvan|n|i.t.t|ill|alloo	bring|PST|STAT|NEG|PAM
ko.n.tuvanni.t.tilla	ko.n.tuvan|n|i.t.t|illa	bring|PST|STAT|NEG
ko.n.tuvarappe.tillaQPRT	ko.n.tuvara|ppe.t|illa&QPRT	bring|PASS|NEG&QPRT
ko.n.tuvarappe.taamillaQPRT	ko.n.tuvara|ppe.t|aam|illa&QPRT	bring|PASS|INT|NEG&QPRT
ko.n.tuvannillaQPRT	ko.n.tuvan|n|illa&QPRT	bring|PST&STAT|NEG&QPRT
ko.n.tuvarappe.tukayillee	ko.n.tuvara|ppe.t|ukayill|ee	bring|PASS|INT&NEG|QPRT
ko.n.tuvarallalloo	ko.n.tuvar|all|alloo	bring|NEG|PAM
ko.n.tuvarappe.t.ta	ko.n.tuvara|ppe.t|.t|a	bring|PASS|PST|A
ko.n.tuvarappe.t.tillee	ko.n.tuvara|ppe.t|.t|ill|ee	bring|PASS|PST|NEG|QPRT
ko.n.tuvarillee	ko.n.tuvar|ill|ee	bring|NEG|QPRT
ko.n.tuvaratillee	ko.n.tuvar||at|ill|ee	bring|PST|NN|NEG|QPRT
ko.n.tuvarunna	ko.n.tuvar|unn|a	bring|PRS|A
ko.n.tuvannatillaQPRT	ko.n.tuvan|n|at|illa&QPRT	bring|PST|NN|NEG&QPRT
ko.n.tuvarappe.tilla	ko.n.tuvara|ppe.t|illa	bring|PASS|NEG
ko.n.tuvarappe.tukayillalloo	ko.n.tuvara|ppe.t|ukayill|alloo	bring|PASS|HAB&NEG|PAM
ko.n.tuvarukat'	ko.n.tuvaruk|at'	bring|NN
ko.n.tuvariyi.t.t'	ko.n.tuvar|i|yi.t.t'	bring|PST|STAT
ko.n.tuvarappe.ta.namilla	ko.n.tuvara|ppe.t|a.nam|illa	bring|PASS|DES|NEG
ko.n.tuvara.namillalloo	ko.n.tuvar|a.nam|ill|alloo	bring|DES|NEG|PAM
ko.n.tuvarappe.taamillee	ko.n.tuvara|ppe.t|aam|ill|ee	bring|PASS|INT|NEG|QPRT
ko.n.tuvarappe.tunnillaQPRT	ko.n.tuvara|ppe.t|unn|illa&QPRT	bring|PASS|PRS|NEG&QPRT
ko.n.tuvarappe.t.tatilla	ko.n.tuvara|ppe.t|.t|at|illa	bring|PASS|PST|NN|NEG
ko.n.tuvaraamillee	ko.n.tuvar|aam|ill|ee	bring|HOR|NEG|QPRT
ko.n.tuvara.na;m	ko.n.tuvar|a.na;m	bring|DES
ko.n.tuvarappe.tumillalloo	ko.n.tuvara|ppe.t|um|ill|alloo	bring|PASS|HAB|NEG|PAM
ko.n.tuvarumilla	ko.n.tuvar|um|illa	bring|HAB|NEG
ko.n.tuvarumillalloo	ko.n.tuvar|um|ill|alloo	bring|HAB|NEG|PAM
ko.n.tuvarappe.tunnillalloo	ko.n.tuvara|ppe.t|unn|ill|alloo	bring|PASS|PRS|NEG|PAM
ko.n.tuvarappe.t.tatillee	ko.n.tuvara|ppe.t|.t|at|ill|ee	bring|PASS|PST|NN|NEG|QPRT
ko.n.tuvarappe.t.tillalloo	ko.n.tuvara|ppe.t|.t|ill|alloo	bring|PASS|PST&STAT|NEG|PAM
ko.n.tuvarunnatillaQPRT	ko.n.tuvar|unn|at|illa&QPRT	bring|PRS|NN|NEG&QPRT
ko.n.tuvaraa;m	ko.n.tuvar|aa;m	bring|HOR
ko.n.tuvariyillaQPRT	ko.n.tuvar|i|yilla&QPRT	bring|PST|NEG&QPRT
ko.n.tuvanni.t.tillaQPRT	ko.n.tuvan|n|i.t.t|illa&QPRT	bring|PST|STAT|NEG&QPRT
ko.n.tuvarappe.t.ti.t.tillee	ko.n.tuvara|ppe.t|.t|i.t.t|ill|ee	bring|PASS|PST|STAT|NEG|QPRT
ko.n.tuvarappe.taamillalloo	ko.n.tuvara|ppe.t|aam|ill|alloo	bring|PASS|HOR|NEG|PAM
ko.n.tuvarappe.tallalloo	ko.n.tuvara|ppe.t|all|alloo	bring|PASS|NEG|PAM
ko.n.tuvarappe.t.ti.t.tillalloo	ko.n.tuvara|ppe.t|.t|i.t.t|ill|alloo	bring|PASS|PST|STAT|NEG|PAM
ko.n.tuvarappe.tukatillalloo	ko.n.tuvara|ppe.tuk|at|ill|alloo	bring|PASS|NN|NEG|PAM
ko.n.tuvarappe.t.talloo	ko.n.tuvara|ppe.t|.t|alloo	bring|PASS|PST|PAM
ko.n.tuvarappe.t.t'	ko.n.tuvara|ppe.t|.t'	bring|PASS|PST&STAT
ko.n.tuvarilla	ko.n.tuvar|illa	bring|NEG
ko.n.tuvannilla	ko.n.tuvan|n|illa	bring|PST|NEG
ko.n.tuvarukatillee	ko.n.tuvaruk|at|ill|ee	bring|NN|NEG|QPRT
ko.n.tuvarappe.t.ti.t.t'	ko.n.tuvara|ppe.t|.t|i.t.t'	bring|PASS|PST|STAT
ko.n.tuvarappe.ta.na;m	ko.n.tuvara|ppe.t|a.na;m	bring|PASS|DES
ko.n.tuvaratillaQPRT	ko.n.tuvar||at|illa&QPRT	bring|PST|NN|NEG&QPRT
ko.n.tuvarappe.ta.n.taQPRT	ko.n.tuvara|ppe.t|a.n.ta|QPRT	bring|PASS|DES&NEG|QPRT
ko.n.tuvarappe.ta.namillaQPRT	ko.n.tuvara|ppe.t|a.nam|illa&QPRT	bring|PASS|DES|NEG&QPRT
ko.n.tuvannatilla	ko.n.tuvan|n|at|illa	bring|PST|NN|NEG
ko.n.tuvannat'	ko.n.tuvan|n|at'	bring|PST|NN
ko.n.tuvarappe.ta.n.talloo	ko.n.tuvara|ppe.t|a.n.t|alloo	bring|PASS|DES&NEG|PAM
ko.n.tuvaraa;m	ko.n.tuvar|aa;m	bring|INT
ko.n.tuvarappe.tunnillee	ko.n.tuvara|ppe.t|unn|ill|ee	bring|PASS|PRS|NEG|QPRT
ko.n.tuvanni.t.t'	ko.n.tuvan|n|i.t.t'	bring|PST|STAT
ko.n.tuvarunnillaQPRT	ko.n.tuvar|unn|illa&QPRT	bring|PRS|NEG&QPRT
ko.n.tuvarappe.tunnat'	ko.n.tuvara|ppe.t|unn|at'	bring|PASS|PRS|NN
ko.n.tuvarappe.tunna	ko.n.tuvara|ppe.t|unn|a	bring|PASS|PRS|A
ko.n.tuvarappe.ta.n.ta	ko.n.tuvara|ppe.t|a.n.ta	bring|PASS|DES&NEG
ko.n.tuvarappe.t.tatillaQPRT	ko.n.tuvara|ppe.t|.t|at|illa&QPRT	bring|PASS|PST|NN|NEG&QPRT
ko.n.tuvaraamillalloo	ko.n.tuvar|aam|ill|alloo	bring|INT|NEG|PAM
ko.n.tuvarappe.tunnalloo	ko.n.tuvara|ppe.t|unn|alloo	bring|PASS|PRS|PAM
ko.n.tuvarunnatilla	ko.n.tuvar|unn|at|illa	bring|PRS|NN|NEG
ko.n.tuvarappe.t.tillaQPRT	ko.n.tuvara|ppe.t|.t|illa&QPRT	bring|PASS|PST|NEG&QPRT
ko.n.tuvarukayilla	ko.n.tuvar|ukayilla	bring|HAB&NEG
ko.n.tuvarappe.ta.namillee	ko.n.tuvara|ppe.t|a.nam|ill|ee	bring|PASS|DES|NEG|QPRT
ko.n.tuvarappe.t.tillee	ko.n.tuvara|ppe.t|.t|ill|ee	bring|PASS|PST&STAT|NEG|QPRT
ko.n.tuvarappe.tunnilla	ko.n.tuvara|ppe.t|unn|illa	bring|PASS|PRS|NEG
ko.n.tuvarunnat'	ko.n.tuvar|unn|at'	bring|PRS|NN
ko.n.tuvara.n.taQPRT	ko.n.tuvar|a.n.ta|QPRT	bring|DES&NEG|QPRT
ko.n.tuvariyi.t.tillee	ko.n.tuvar|i|yi.t.t|ill|ee	bring|PST|STAT|NEG|QPRT
ko.n.tuvarappe.taamillaQPRT	ko.n.tuvara|ppe.t|aam|illa&QPRT	bring|PASS|HOR|NEG&QPRT
ko.n.tuvannatillalloo	ko.n.tuvan|n|at|ill|alloo	bring|PST|NN|NEG|PAM
ko.n.tuvarillaQPRT	ko.n.tuvar|illa&QPRT	bring|NEG&QPRT
ko.n.tuvarappe.ta.n.taQPRT	ko.n.tuvara|ppe.t|a.n.ta&QPRT	bring|PASS|DES&NEG&QPRT
ko.n.tuvarappe.taamilla	ko.n.tuvara|ppe.t|aam|illa	bring|PASS|INT|NEG
ko.n.tuvanni.t.tillee	ko.n.tuvan|n|i.t.t|ill|ee	bring|PST|STAT|NEG|QPRT
ko.n.tuvaralloo	ko.n.tuvar|alloo	bring|PAM
ko.n.tuvaraamillaQPRT	ko.n.tuvar|aam|illa&QPRT	bring|INT|NEG&QPRT
ko.n.tuvarukatillaQPRT	ko.n.tuvaruk|at|illa&QPRT	bring|NN|NEG&QPRT
ko.n.tuvara.namilla	ko.n.tuvar|a.nam|illa	bring|DES|NEG
ko.n.tuvarappe.t.tillalloo	ko.n.tuvara|ppe.t|.t|ill|alloo	bring|PASS|PST|NEG|PAM
ko.n.tuvarappe.tukatilla	ko.n.tuvara|ppe.tuk|at|illa	bring|PASS|NN|NEG
ko.n.tuvarappe.taan	ko.n.tuvara|ppe.t|aan	bring|PASS|GER
ko.n.tuvannillalloo	ko.n.tuvan|n|ill|alloo	bring|PST&STAT|NEG|PAM
ko.n.tuvarappe.tumilla	ko.n.tuvara|ppe.t|um|illa	bring|PASS|HAB|NEG
ko.n.tuvarappe.t.tilla	ko.n.tuvara|ppe.t|.t|illa	bring|PASS|PST&STAT|NEG
ko.n.tuvari	ko.n.tuvar|i	bring|PST
ko.n.tuvarappe.tukayillee	ko.n.tuvara|ppe.t|ukayill|ee	bring|PASS|HAB&NEG|QPRT
ko.n.tuvanna	ko.n.tuvan|n|a	bring|PST|A
ko.n.tuvariyillee	ko.n.tuvar|i|yill|ee	bring|PST|NEG|QPRT
ko.n.tuvaraamilla	ko.n.tuvar|aam|illa	bring|HOR|NEG
ko.n.tuvara.n.ta	ko.n.tuvar|a.n.ta	bring|DES&NEG
ko.n.tuvarumillee	ko.n.tuvar|um|ill|ee	bring|HAB|NEG|QPRT
ko.n.tuvarappe.talloo	ko.n.tuvara|ppe.t|alloo	bring|PASS|PAM
ko.n.tuvariyi.t.tilla	ko.n.tuvar|i|yi.t.t|illa	bring|PST|STAT|NEG
ko.n.tuvannalloo	ko.n.tuvan|n|alloo	bring|PST|PAM
ko.n.tuvarappe.taamillalloo	ko.n.tuvara|ppe.t|aam|ill|alloo	bring|PASS|INT|NEG|PAM
ko.n.tuvarukatilla	ko.n.tuvaruk|at|illa	bring|NN|NEG
ko.n.tuvarappe.tumillaQPRT	ko.n.tuvara|ppe.t|um|illa&QPRT	bring|PASS|HAB|NEG&QPRT
ko.n.tuvarappe.taamilla	ko.n.tuvara|ppe.t|aam|illa	bring|PASS|HOR|NEG
ko.n.tuvarukayillee	ko.n.tuvar|ukayill|ee	bring|HAB&NEG|QPRT
ko.n.tuvaruu	ko.n.tuvar|uu	bring|IMP
ko.n.tuvariyilla	ko.n.tuvar|i|yilla	bring|PST|NEG
ko.n.tuvara.n.taQPRT	ko.n.tuvar|a.n.ta&QPRT	bring|DES&NEG&QPRT
ko.n.tuvarappe.t.tillaQPRT	ko.n.tuvara|ppe.t|.t|illa&QPRT	bring|PASS|PST&STAT|NEG&QPRT
ko.n.tuvannillaQPRT	ko.n.tuvan|n|illa&QPRT	bring|PST|NEG&QPRT
ko.n.tuvarappe.tunnatillalloo	ko.n.tuvara|ppe.t|unn|at|ill|alloo	bring|PASS|PRS|NN|NEG|PAM
ko.n.tuvarappe.tukayillalloo	ko.n.tuvara|ppe.t|ukayill|alloo	bring|PASS|INT&NEG|PAM
ko.n.tuvarappe.t.ti.t.tilla	ko.n.tuvara|ppe.t|.t|i.t.t|illa	bring|PASS|PST|STAT|NEG
ko.n.tuvarappe.t.tilla	ko.n.tuvara|ppe.t|.t|illa	bring|PASS|PST|NEG
ko.n.tuvarappe.t.ti.t.tillaQPRT	ko.n.tuvara|ppe.t|.t|i.t.t|illa&QPRT	bring|PASS|PST|STAT|NEG&QPRT
ko.n.tuvannu	ko.n.tuvan|nu	bring|PST
ko.n.tuvarappe.tillee	ko.n.tuvara|ppe.t|ill|ee	bring|PASS|NEG|QPRT
ko.n.tuvarappe.ta.t.te	ko.n.tuvara|ppe.t|a.t.te	bring|PASS|PERM
ko.n.tuvannilla	ko.n.tuvan|n|illa	bring|PST&STAT|NEG
ko.n.tuvarunnatillee	ko.n.tuvar|unn|at|ill|ee	bring|PRS|NN|NEG|QPRT
ko.n.tuvarappe.tuu	ko.n.tuvara|ppe.t|uu	bring|PASS|IMP
ko.n.tuvara.n.talloo	ko.n.tuvar|a.n.t|alloo	bring|DES&NEG|PAM
ko.n.tuvaraan	ko.n.tuvar|aan	bring|GER
ko.n.tuvarunnu	ko.n.tuvar|unnu	bring|PRS
ko.n.tuvarunnillalloo	ko.n.tuvar|unn|ill|alloo	bring|PRS|NEG|PAM
ko.n.tuvarunnilla	ko.n.tuvar|unn|illa	bring|PRS|NEG
ko.n.tuvarukayillaQPRT	ko.n.tuvar|ukayilla&QPRT	bring|INT&NEG&QPRT
ko.n.tuvarappe.tukatillee	ko.n.tuvara|ppe.tuk|at|ill|ee	bring|PASS|NN|NEG|QPRT
ko.n.tuvarunnatillalloo	ko.n.tuvar|unn|at|ill|alloo	bring|PRS|NN|NEG|PAM
ko.n.tuvaratilla	ko.n.tuvar||at|illa	bring|PST|NN|NEG
ko.n.tuvariyillalloo	ko.n.tuvar|i|yill|alloo	bring|PST|NEG|PAM
ko.n.tuvarumillaQPRT	ko.n.tuvar|um|illa&QPRT	bring|HAB|NEG&QPRT
ko.n.tuvara.namillee	ko.n.tuvar|a.nam|ill|ee	bring|DES|NEG|QPRT
ko.n.tuvarukayillalloo	ko.n.tuvar|ukayill|alloo	bring|HAB&NEG|PAM
ko.n.tuvariyi.t.tillalloo	ko.n.tuvar|i|yi.t.t|ill|alloo	bring|PST|STAT|NEG|PAM
ko.n.tuvarappe.tukayillaQPRT	ko.n.tuvara|ppe.t|ukayilla&QPRT	bring|PASS|INT&NEG&QPRT
ko.n.tuvarappe.tunnatillaQPRT	ko.n.tuvara|ppe.t|unn|at|illa&QPRT	bring|PASS|PRS|NN|NEG&QPRT
ko.n.tuvarukatillalloo	ko.n.tuvaruk|at|ill|alloo	bring|NN|NEG|PAM
ko.n.tuvara.namillaQPRT	ko.n.tuvar|a.nam|illa&QPRT	bring|DES|NEG&QPRT
ko.n.tuvarunnillee	ko.n.tuvar|unn|ill|ee	bring|PRS|NEG|QPRT
ko.n.tuvariyi.t.tillaQPRT	ko.n.tuvar|i|yi.t.t|illa&QPRT	bring|PST|STAT|NEG&QPRT
ko.n.tuvarukayillaQPRT	ko.n.tuvar|ukayilla&QPRT	bring|HAB&NEG&QPRT
ko.n.tuvaraamillee	ko.n.tuvar|aam|ill|ee	bring|INT|NEG|QPRT
ko.n.tuvannillee	ko.n.tuvan|n|ill|ee	bring|PST&STAT|NEG|QPRT
ko.n.tuvaratillalloo	ko.n.tuvar||at|ill|alloo	bring|PST|NN|NEG|PAM
ko.n.tuvarappe.tukayilla	ko.n.tuvara|ppe.t|ukayilla	bring|PASS|INT&NEG
ko.l.lappe.tukayillalloo	ko.l.la|ppe.t|ukayill|alloo	fit_inside_of|PASS|HAB&NEG|PAM
